 ;3;7;11;15;19;22;26;31;35;39;42;45;49;53;57;60;64;68;71;74;79;82;86;90;91;95;98;100;102;105;109;113;117;120;123;126;130;133;137;141;145;149;153;157;161;165;169;173;174;178;182;185;190;191;193;196;200;203;207;210;214;218;221;223;226;230;233;236;239;243;245;249;253;256;260;264;268;273;277;280;284;288;292;296;299;303;306;310;312;315;318;321;325;329;333;337;341;345;350;354;358;362;365;370;376;382;386;390;395;399;404;407;410;414;418;421;425;429;433;437;440;444;447;450;454;458;462;466;470;474;478;481;485;489;492;496;499;503;507;511;517;520;524;528;532;536;539;542;544;548;552;556;560;
probe\\IMG_017_R_1;0.395907;0.370065;0.351210;0.342486;0.393612;0.371449;0.392674;0.374790;0.405247;0.394732;0.399665;0.409138;0.383448;0.402147;0.405191;0.405363;0.432330;0.426640;0.388630;0.346184;0.382134;0.385191;0.394408;0.413421;0.470942;0.381689;0.392576;0.425512;0.386628;0.391734;0.405083;0.374279;0.327175;0.399675;0.402693;0.413471;0.341543;0.350534;0.414502;0.425396;0.381562;0.403777;0.383259;0.384623;0.394799;0.372540;0.413063;0.407871;0.422867;0.387544;0.396493;0.413099;0.386349;0.400661;0.378982;0.363220;0.398285;0.391558;0.401003;0.424823;0.384738;0.385294;0.403204;0.399836;0.399779;0.405140;0.414025;0.399705;0.392207;0.384337;0.405736;0.361748;0.349324;0.378828;0.344764;0.352500;0.388392;0.403224;0.366864;0.370411;0.392265;0.391544;0.429704;0.408489;0.378899;0.362941;0.382293;0.389066;0.377150;0.375978;0.374386;0.389108;0.362843;0.370753;0.358320;0.394590;0.418712;0.380935;0.372795;0.399724;0.363988;0.366683;0.389717;0.350533;0.369903;0.362241;0.397630;0.356353;0.381628;0.418415;0.353855;0.382111;0.398168;0.383871;0.398185;0.382461;0.392305;0.419902;0.381442;0.403982;0.396355;0.366452;0.360248;0.352359;0.396716;0.390738;0.387760;0.411884;0.381415;0.372983;0.353307;0.404431;0.405744;0.404060;0.412295;0.407817;0.357333;0.388701;0.362260;0.410117;0.390011;0.358008;0.349463;0.366189;0.396944;0.362833;0.396295;0.397842;0.428740;0.387451;0.380760;0.373825;0.403646;
probe\\IMG_018_L_1;0.284474;0.240312;0.413708;0.404186;0.286408;0.260575;0.265777;0.337429;0.290295;0.271949;0.297729;0.217269;0.239465;0.234478;0.273928;0.259738;0.341762;0.372339;0.326603;0.272727;0.331647;0.320142;0.213589;0.240395;0.354578;0.335532;0.278178;0.287807;0.329182;0.371285;0.215455;0.227660;0.309365;0.307810;0.201332;0.226560;0.289995;0.363386;0.218371;0.240135;0.285057;0.281620;0.230813;0.257734;0.236799;0.270731;0.275850;0.276399;0.375606;0.269480;0.238714;0.300272;0.250350;0.440374;0.400806;0.274974;0.222998;0.190918;0.192555;0.194318;0.295728;0.285813;0.258230;0.295634;0.230243;0.277505;0.247971;0.279276;0.242008;0.306397;0.268890;0.358466;0.307145;0.319281;0.310224;0.310789;0.268570;0.267985;0.372093;0.339463;0.322570;0.302571;0.238086;0.241497;0.319451;0.226437;0.259699;0.219979;0.372647;0.239505;0.275236;0.224676;0.264930;0.374757;0.215382;0.326592;0.247527;0.219590;0.277514;0.215505;0.322141;0.349370;0.334316;0.274889;0.336148;0.337787;0.232603;0.360403;0.219587;0.245361;0.284615;0.248108;0.320351;0.319423;0.223889;0.315127;0.203634;0.262800;0.255842;0.274328;0.294283;0.366793;0.309497;0.349447;0.290623;0.247321;0.258873;0.287741;0.347340;0.382401;0.310228;0.335893;0.260036;0.233261;0.239533;0.248106;0.281250;0.189066;0.318405;0.346605;0.221225;0.273167;0.426739;0.368465;0.342738;0.305736;0.236580;0.291804;0.246448;0.242565;0.329313;0.289922;0.235473;
probe\\IMG_018_R_1;0.328368;0.300184;0.363292;0.337634;0.340055;0.282495;0.338261;0.324152;0.326879;0.292687;0.329706;0.283949;0.333333;0.309923;0.319215;0.340723;0.405578;0.374791;0.357820;0.330665;0.349595;0.349948;0.277778;0.322155;0.425910;0.331877;0.305488;0.319583;0.359299;0.380022;0.282651;0.265774;0.349899;0.327532;0.266403;0.276974;0.341534;0.371338;0.306056;0.320277;0.342044;0.300434;0.276781;0.312725;0.308454;0.294570;0.333909;0.334629;0.366721;0.305624;0.263866;0.338823;0.288395;0.376659;0.374631;0.330765;0.288287;0.273631;0.245943;0.254511;0.315498;0.316387;0.283921;0.335511;0.320431;0.305935;0.318407;0.286535;0.293370;0.319030;0.313120;0.329836;0.344515;0.334406;0.326799;0.340317;0.335140;0.334708;0.347636;0.342381;0.356014;0.358294;0.324252;0.300790;0.341899;0.320995;0.273089;0.271018;0.382184;0.347119;0.333333;0.278940;0.360272;0.357318;0.305059;0.337531;0.286597;0.265897;0.325072;0.307252;0.363498;0.341513;0.337996;0.337264;0.375553;0.348879;0.290087;0.347617;0.304646;0.295206;0.307553;0.298928;0.342669;0.333658;0.284254;0.340750;0.268959;0.304950;0.283764;0.294118;0.363465;0.360445;0.377356;0.336075;0.357717;0.281193;0.330351;0.295517;0.358811;0.313968;0.361477;0.365099;0.307342;0.315406;0.289923;0.303800;0.266696;0.248346;0.341351;0.357008;0.278993;0.301624;0.369152;0.334368;0.350051;0.338924;0.306213;0.309440;0.320678;0.306605;0.341367;0.320067;0.270753;
probe\\IMG_019_L_1;0.355217;0.365079;0.334744;0.397859;0.349760;0.340906;0.358917;0.367857;0.366209;0.359605;0.369016;0.370684;0.377736;0.344178;0.331339;0.345063;0.420985;0.428472;0.378860;0.347116;0.389554;0.379990;0.312301;0.341981;0.490336;0.351329;0.334974;0.366987;0.378010;0.354903;0.330938;0.324842;0.347581;0.368522;0.309168;0.316312;0.264360;0.330736;0.327611;0.366005;0.340535;0.364505;0.333046;0.328691;0.340461;0.357532;0.371170;0.353301;0.374031;0.374424;0.361656;0.354371;0.349640;0.438325;0.408989;0.377453;0.323609;0.344396;0.340211;0.344369;0.351797;0.369601;0.324698;0.371384;0.329507;0.348635;0.337233;0.356044;0.346750;0.346135;0.363651;0.351715;0.359597;0.351846;0.340767;0.358367;0.407129;0.372759;0.374992;0.374799;0.369053;0.365946;0.317931;0.335725;0.359151;0.295445;0.341942;0.360014;0.353013;0.379772;0.348066;0.340649;0.357061;0.396853;0.299959;0.366859;0.342157;0.326641;0.349474;0.308590;0.327230;0.391515;0.389678;0.375326;0.331971;0.358726;0.329131;0.365831;0.304277;0.312215;0.347448;0.280153;0.382212;0.376457;0.326056;0.403189;0.328756;0.357969;0.348429;0.333369;0.343411;0.338450;0.381153;0.360926;0.359552;0.346413;0.312320;0.324758;0.357495;0.357350;0.393243;0.394648;0.357230;0.342076;0.343387;0.338822;0.341478;0.313906;0.352475;0.349235;0.346268;0.338981;0.383831;0.389197;0.375336;0.379494;0.349401;0.366544;0.329537;0.343381;0.338805;0.371030;0.334361;
probe\\IMG_019_R_1;0.376121;0.372652;0.379717;0.377041;0.385055;0.392127;0.386689;0.371320;0.355992;0.366657;0.389438;0.398182;0.381994;0.370595;0.349327;0.373397;0.439374;0.430676;0.388833;0.375620;0.407170;0.379866;0.376758;0.364653;0.454703;0.388170;0.377814;0.402902;0.381422;0.386097;0.388128;0.354853;0.379447;0.396699;0.367312;0.359855;0.363978;0.327852;0.372301;0.366020;0.390949;0.370461;0.363211;0.362884;0.365251;0.367642;0.391799;0.375007;0.444553;0.371077;0.403835;0.365364;0.370621;0.399014;0.374147;0.375596;0.342124;0.369366;0.393868;0.380815;0.376615;0.369656;0.342639;0.386697;0.372547;0.362063;0.373185;0.369347;0.337872;0.376057;0.345705;0.374884;0.395831;0.358768;0.349026;0.379614;0.359615;0.405724;0.365705;0.374441;0.380179;0.378256;0.365192;0.361512;0.383424;0.347837;0.355520;0.350928;0.367566;0.429939;0.361078;0.375720;0.404349;0.401210;0.370643;0.355140;0.355697;0.374151;0.367405;0.334217;0.346281;0.415296;0.374176;0.335580;0.369556;0.383623;0.336994;0.384631;0.337322;0.343175;0.375845;0.346619;0.387702;0.390752;0.341411;0.392425;0.364418;0.354853;0.377574;0.357760;0.393079;0.376208;0.385476;0.362845;0.395550;0.381273;0.367575;0.382564;0.376657;0.402868;0.372439;0.377402;0.366507;0.364426;0.366356;0.355604;0.364567;0.363788;0.362735;0.361697;0.373089;0.369022;0.388447;0.411104;0.402188;0.367393;0.373624;0.386531;0.351032;0.365270;0.373838;0.369196;0.360887;
probe\\IMG_020_L_1;0.346872;0.334767;0.415111;0.403836;0.336408;0.334819;0.369865;0.349103;0.364243;0.346417;0.340851;0.329317;0.319431;0.330947;0.352544;0.354481;0.390248;0.395462;0.400814;0.348444;0.394365;0.399376;0.310182;0.303222;0.432933;0.371612;0.333913;0.350136;0.363500;0.390798;0.306797;0.302471;0.368058;0.382689;0.285529;0.307501;0.354693;0.395015;0.314830;0.325739;0.341461;0.355535;0.291170;0.314857;0.332446;0.357895;0.342962;0.336610;0.416488;0.363066;0.313417;0.354276;0.324362;0.419306;0.450384;0.328903;0.333034;0.315066;0.316586;0.303449;0.348837;0.366740;0.350674;0.350623;0.331197;0.315954;0.330049;0.338152;0.338800;0.335454;0.332858;0.335651;0.374613;0.352879;0.349022;0.340672;0.353983;0.380547;0.365347;0.368745;0.374910;0.372478;0.305210;0.301603;0.351112;0.312330;0.367944;0.329070;0.377233;0.351211;0.327828;0.298953;0.335025;0.413626;0.305562;0.347151;0.329357;0.317715;0.300497;0.294284;0.330737;0.403432;0.373904;0.378733;0.361587;0.408264;0.313763;0.366608;0.296195;0.308743;0.335340;0.329425;0.358889;0.356111;0.320838;0.367893;0.297566;0.312731;0.337189;0.329867;0.337222;0.378835;0.369817;0.375060;0.361249;0.336052;0.334777;0.350487;0.379392;0.368431;0.371999;0.372015;0.309256;0.304520;0.328613;0.328896;0.309686;0.322581;0.363012;0.377954;0.322040;0.340792;0.427972;0.417287;0.367940;0.351187;0.343628;0.352345;0.342831;0.323550;0.366717;0.350695;0.329194;
probe\\IMG_020_R_1;0.361283;0.326589;0.439703;0.462047;0.326826;0.341755;0.344179;0.342325;0.341574;0.317340;0.320068;0.333895;0.339918;0.312647;0.331780;0.349668;0.410953;0.425689;0.347585;0.330151;0.410874;0.385695;0.299808;0.327453;0.407951;0.383649;0.335876;0.350063;0.355129;0.423187;0.322240;0.325701;0.377003;0.338491;0.325338;0.294964;0.371372;0.387961;0.324652;0.222581;0.354896;0.333829;0.347891;0.351323;0.322330;0.320160;0.343171;0.329729;0.435186;0.352544;0.355753;0.349520;0.318346;0.426076;0.439708;0.336125;0.324313;0.309108;0.316011;0.330616;0.344165;0.339577;0.313290;0.375533;0.347252;0.336326;0.322830;0.365155;0.310338;0.336865;0.316252;0.358700;0.347884;0.325277;0.330544;0.346020;0.332145;0.386423;0.343332;0.363337;0.355890;0.366028;0.320766;0.327891;0.363029;0.339415;0.308903;0.341497;0.362745;0.374773;0.324905;0.297919;0.349198;0.376481;0.313978;0.366481;0.326312;0.331894;0.320770;0.318350;0.342205;0.400420;0.352398;0.335040;0.345681;0.409302;0.281872;0.398679;0.300165;0.317134;0.330169;0.309325;0.350354;0.333564;0.288176;0.389079;0.317605;0.290916;0.319024;0.338381;0.365064;0.405016;0.378384;0.360312;0.367720;0.358556;0.348496;0.385652;0.369652;0.385227;0.353279;0.381095;0.303354;0.317196;0.322405;0.316322;0.331896;0.331996;0.325465;0.333271;0.315410;0.348500;0.424915;0.364054;0.352857;0.324762;0.332102;0.338022;0.342633;0.337669;0.344534;0.311201;0.323594;
probe\\IMG_021_L_1;0.360163;0.335688;0.407367;0.383578;0.345085;0.331465;0.373480;0.366895;0.314682;0.326592;0.321574;0.357065;0.342444;0.330766;0.330583;0.344486;0.395699;0.418043;0.397009;0.355028;0.385591;0.374455;0.314956;0.344602;0.415688;0.384377;0.326766;0.354707;0.366281;0.387548;0.318805;0.335099;0.393832;0.353396;0.332950;0.337610;0.370593;0.357137;0.324727;0.331907;0.352465;0.341473;0.318323;0.333372;0.327947;0.330023;0.361928;0.342003;0.407777;0.344099;0.318624;0.338562;0.325368;0.422461;0.389004;0.347960;0.294054;0.357712;0.330872;0.322977;0.295077;0.361262;0.345765;0.377104;0.346059;0.336303;0.329302;0.344943;0.329565;0.356726;0.343687;0.365686;0.367496;0.371888;0.358736;0.358876;0.359823;0.344815;0.362369;0.386729;0.360610;0.376812;0.333510;0.346429;0.366615;0.298111;0.359827;0.334673;0.399713;0.368807;0.313110;0.329132;0.382099;0.382760;0.344430;0.357838;0.358068;0.321202;0.323063;0.317876;0.374133;0.393091;0.363853;0.357591;0.394914;0.375540;0.314776;0.391330;0.298688;0.306633;0.317725;0.347992;0.325562;0.365522;0.319021;0.405801;0.342557;0.324277;0.332068;0.353805;0.371404;0.383694;0.382765;0.389774;0.366048;0.354749;0.319828;0.337755;0.376208;0.382017;0.358619;0.376535;0.340144;0.339412;0.330810;0.331417;0.359425;0.331737;0.338213;0.363802;0.325509;0.339781;0.397075;0.377046;0.368122;0.352466;0.325245;0.343843;0.301546;0.345647;0.355666;0.360634;0.341391;
probe\\IMG_021_R_1;0.341537;0.261851;0.428874;0.452589;0.349215;0.336364;0.373312;0.351875;0.338395;0.323492;0.345063;0.343753;0.328740;0.332136;0.317743;0.358042;0.403839;0.440738;0.365526;0.319184;0.414779;0.377831;0.317954;0.315221;0.433634;0.387584;0.340584;0.339848;0.345444;0.389736;0.300164;0.306662;0.394881;0.324863;0.312962;0.340051;0.374417;0.387714;0.324933;0.301134;0.357657;0.267964;0.335727;0.325085;0.330276;0.342612;0.350459;0.332654;0.480457;0.347771;0.317458;0.363851;0.339291;0.439109;0.456672;0.362623;0.316366;0.298963;0.304269;0.323708;0.327204;0.290961;0.367980;0.398330;0.349143;0.319944;0.332812;0.381063;0.301234;0.330222;0.338116;0.368836;0.368442;0.349738;0.362902;0.361134;0.325308;0.366879;0.360300;0.358381;0.368471;0.366937;0.332129;0.333571;0.343808;0.321574;0.346026;0.328511;0.377253;0.335695;0.355549;0.316565;0.354193;0.412086;0.332811;0.331540;0.350326;0.311093;0.332518;0.323438;0.374419;0.402705;0.352697;0.354948;0.369874;0.380654;0.332980;0.408243;0.308616;0.317237;0.316810;0.344507;0.334221;0.372675;0.290561;0.374062;0.294137;0.305274;0.317914;0.331144;0.379228;0.366461;0.362307;0.383196;0.378002;0.352868;0.326790;0.374342;0.379710;0.372887;0.334863;0.341278;0.321900;0.338624;0.343511;0.304937;0.326685;0.299889;0.348732;0.336785;0.312217;0.344616;0.413145;0.387401;0.354965;0.336307;0.321509;0.358350;0.327665;0.356928;0.361606;0.334925;0.331181;
probe\\IMG_022_L_1;0.339010;0.338030;0.395599;0.417864;0.339203;0.337960;0.371948;0.339646;0.302676;0.334445;0.340962;0.349759;0.364445;0.318956;0.301363;0.317434;0.385522;0.421381;0.369004;0.353121;0.374929;0.384595;0.280879;0.288674;0.410074;0.366697;0.314919;0.345665;0.355671;0.406752;0.316785;0.346347;0.401441;0.359613;0.301955;0.324454;0.338304;0.332604;0.320419;0.322456;0.362026;0.337804;0.283597;0.323501;0.336590;0.334755;0.333090;0.331538;0.370583;0.336609;0.360786;0.336010;0.304556;0.434576;0.400559;0.330323;0.321835;0.319126;0.324751;0.320910;0.329912;0.360869;0.285550;0.381896;0.313748;0.312416;0.301468;0.333782;0.319363;0.367457;0.333959;0.369100;0.315714;0.339488;0.334909;0.337264;0.331624;0.327893;0.346175;0.366754;0.340067;0.355728;0.316946;0.315002;0.337740;0.307537;0.314303;0.332846;0.403586;0.362431;0.327207;0.306972;0.370596;0.380293;0.307547;0.336883;0.338386;0.305260;0.322805;0.291555;0.318558;0.371531;0.348170;0.348723;0.385085;0.388311;0.308183;0.354574;0.279491;0.307611;0.315773;0.288407;0.362357;0.366415;0.310511;0.385192;0.329464;0.303662;0.314375;0.330920;0.371277;0.364903;0.365145;0.371757;0.349776;0.324462;0.333287;0.345656;0.362796;0.372200;0.341992;0.372026;0.317108;0.326278;0.337198;0.322320;0.322239;0.317651;0.327997;0.355461;0.311661;0.339983;0.426409;0.391315;0.375313;0.345783;0.315620;0.328166;0.297930;0.315287;0.338042;0.346969;0.304534;
probe\\IMG_022_R_1;0.329033;0.297835;0.402051;0.381322;0.319705;0.328626;0.333251;0.323498;0.336986;0.292015;0.311342;0.280824;0.328078;0.320915;0.317208;0.328299;0.404323;0.366784;0.381735;0.286819;0.352629;0.346691;0.291482;0.289237;0.408080;0.371922;0.354835;0.370086;0.346429;0.388356;0.282063;0.252410;0.339326;0.332873;0.267660;0.285691;0.353076;0.377984;0.301269;0.323565;0.310356;0.304820;0.276266;0.319121;0.311101;0.297587;0.323397;0.348967;0.378644;0.341541;0.266857;0.346306;0.315664;0.405933;0.383513;0.393302;0.292975;0.284009;0.276215;0.279683;0.318940;0.309760;0.330160;0.361357;0.310853;0.284666;0.327386;0.341320;0.303113;0.324497;0.341561;0.372851;0.328405;0.364110;0.359541;0.335544;0.321366;0.338998;0.349350;0.329251;0.344914;0.361535;0.344432;0.304468;0.354952;0.307928;0.287132;0.294734;0.384624;0.316094;0.338542;0.294409;0.360636;0.395812;0.312944;0.356275;0.329579;0.289889;0.308217;0.304996;0.343380;0.373074;0.344724;0.338790;0.348508;0.373220;0.295264;0.363592;0.290740;0.285760;0.314126;0.323966;0.344388;0.364633;0.296771;0.336040;0.247754;0.304129;0.325217;0.326598;0.364010;0.388355;0.353366;0.395236;0.379238;0.342362;0.304363;0.358281;0.361367;0.335693;0.372737;0.343536;0.319901;0.305930;0.306881;0.327621;0.272542;0.290817;0.364610;0.372881;0.304001;0.332237;0.403820;0.314576;0.370784;0.350108;0.271513;0.360248;0.335978;0.334492;0.343706;0.314015;0.303096;
probe\\IMG_023_L_1;0.347279;0.335832;0.417518;0.425168;0.334981;0.330589;0.375645;0.351856;0.336612;0.333221;0.326365;0.341614;0.308098;0.336465;0.337688;0.352563;0.431559;0.415617;0.352111;0.339441;0.391229;0.402035;0.311874;0.317661;0.424608;0.373782;0.339219;0.351570;0.338432;0.387390;0.291442;0.324552;0.357649;0.371663;0.326742;0.307379;0.368727;0.369271;0.329687;0.339046;0.340884;0.346268;0.342018;0.339706;0.331309;0.350160;0.307833;0.336695;0.387853;0.339080;0.326074;0.338935;0.333333;0.426969;0.446508;0.354360;0.301873;0.309465;0.306316;0.324486;0.360016;0.374891;0.351871;0.367701;0.329931;0.335197;0.313696;0.339888;0.350563;0.309928;0.335889;0.347233;0.362130;0.358714;0.339184;0.370709;0.351506;0.360203;0.333255;0.331135;0.362179;0.352679;0.311059;0.340593;0.338870;0.317862;0.355311;0.339671;0.343716;0.355977;0.299564;0.333645;0.337270;0.400497;0.323015;0.309111;0.336731;0.326881;0.313943;0.312719;0.320110;0.419854;0.359880;0.369823;0.328557;0.386215;0.311318;0.374567;0.312303;0.306425;0.321047;0.325188;0.354850;0.375978;0.299473;0.345103;0.300318;0.351081;0.351522;0.353259;0.307573;0.353181;0.318083;0.363116;0.358888;0.352527;0.314060;0.347417;0.341311;0.357470;0.355183;0.360328;0.315939;0.336299;0.339928;0.328076;0.331920;0.305088;0.311564;0.372951;0.329453;0.348477;0.424853;0.379812;0.326591;0.337110;0.325315;0.343839;0.341316;0.335217;0.325384;0.346314;0.308527;
probe\\IMG_023_R_1;0.375152;0.387964;0.432955;0.435335;0.355964;0.362838;0.376944;0.288968;0.386534;0.346063;0.371163;0.370727;0.359528;0.357724;0.359689;0.394075;0.446198;0.404269;0.382929;0.359824;0.405578;0.399737;0.350027;0.376564;0.442806;0.382622;0.367360;0.381413;0.366469;0.404348;0.333636;0.364614;0.395721;0.369857;0.341445;0.316593;0.368076;0.408501;0.370036;0.401175;0.373787;0.377124;0.318292;0.318192;0.359882;0.325013;0.371424;0.362032;0.377153;0.357042;0.346271;0.381292;0.350070;0.461843;0.455000;0.350689;0.351295;0.363877;0.371564;0.367854;0.354295;0.359206;0.377172;0.382239;0.351383;0.350535;0.351481;0.363712;0.368163;0.342409;0.364071;0.357786;0.398375;0.338603;0.356024;0.370300;0.387230;0.364939;0.349919;0.355476;0.377498;0.387894;0.354682;0.358897;0.374309;0.318337;0.374892;0.350950;0.385431;0.360996;0.350531;0.369460;0.347981;0.391801;0.346807;0.356792;0.387341;0.349025;0.362294;0.354331;0.384502;0.446395;0.348536;0.360363;0.357347;0.407048;0.359893;0.373025;0.319106;0.357362;0.340271;0.349075;0.370605;0.360175;0.354281;0.376452;0.329446;0.343788;0.364734;0.360792;0.380327;0.368584;0.377182;0.359821;0.361945;0.354405;0.324961;0.324157;0.374553;0.348829;0.375838;0.374000;0.353129;0.375063;0.366294;0.351778;0.340607;0.329925;0.366158;0.331964;0.362657;0.310147;0.416535;0.387247;0.396730;0.371737;0.342627;0.315017;0.374670;0.337725;0.367497;0.396592;0.355490;
probe\\IMG_024_L_2;0.366426;0.354393;0.417784;0.468165;0.316378;0.302072;0.338656;0.347736;0.363545;0.354422;0.344398;0.352285;0.336200;0.344734;0.331919;0.366202;0.441475;0.411849;0.353719;0.325312;0.405113;0.395826;0.317199;0.332060;0.393750;0.347498;0.317530;0.334760;0.333289;0.369623;0.345563;0.366495;0.363929;0.324784;0.314359;0.311104;0.346542;0.388414;0.335116;0.319735;0.364641;0.330740;0.334792;0.351602;0.337846;0.345205;0.272305;0.341162;0.402323;0.349138;0.359145;0.364145;0.334395;0.417107;0.458123;0.296483;0.325836;0.331474;0.328791;0.331727;0.330637;0.366771;0.350529;0.354305;0.337284;0.340558;0.330952;0.347982;0.315461;0.315036;0.308127;0.308611;0.351031;0.323880;0.295334;0.324507;0.343735;0.388663;0.309286;0.331374;0.338704;0.338757;0.308760;0.317894;0.335764;0.303030;0.343986;0.329125;0.351181;0.337957;0.297070;0.310078;0.309736;0.399108;0.308299;0.311821;0.340004;0.320615;0.321230;0.305666;0.348739;0.432276;0.308703;0.298813;0.357557;0.403556;0.299167;0.368693;0.311797;0.322441;0.311332;0.319029;0.366152;0.349424;0.343040;0.335345;0.337116;0.280149;0.344338;0.331379;0.347853;0.355889;0.330871;0.340373;0.372086;0.346773;0.329674;0.348966;0.324489;0.380281;0.337777;0.328195;0.326652;0.329636;0.347171;0.331261;0.363627;0.319196;0.297217;0.312521;0.327331;0.360413;0.367505;0.393782;0.338247;0.295895;0.347642;0.360265;0.349921;0.357724;0.334414;0.328646;0.332586;
probe\\IMG_024_R_1;0.342668;0.314286;0.426565;0.445492;0.326119;0.325923;0.350244;0.364498;0.315007;0.317765;0.329932;0.334325;0.315073;0.295723;0.323773;0.315741;0.379156;0.447896;0.372849;0.342196;0.398010;0.381966;0.312277;0.300217;0.392962;0.365110;0.319598;0.299989;0.365992;0.373224;0.243778;0.341351;0.401023;0.355772;0.270740;0.244321;0.346684;0.327420;0.312678;0.295990;0.333125;0.331460;0.309565;0.314928;0.316289;0.318526;0.328438;0.302258;0.435976;0.349157;0.310717;0.333005;0.297553;0.423964;0.439841;0.310487;0.271643;0.284734;0.325179;0.308466;0.332880;0.337794;0.305861;0.326692;0.292184;0.332807;0.334681;0.311504;0.297968;0.313117;0.294471;0.346641;0.356821;0.326603;0.324523;0.349597;0.352922;0.321337;0.351605;0.346195;0.364882;0.343428;0.315276;0.312310;0.347012;0.290755;0.325230;0.309848;0.373150;0.323932;0.309474;0.297122;0.317813;0.380681;0.289625;0.292998;0.318355;0.314032;0.335628;0.284833;0.336345;0.379494;0.350109;0.319727;0.366236;0.401306;0.280134;0.400341;0.303714;0.267881;0.317981;0.277840;0.357449;0.333123;0.325131;0.380817;0.326786;0.291204;0.306205;0.327468;0.357242;0.365745;0.341248;0.392157;0.329561;0.327082;0.309735;0.306554;0.340489;0.396607;0.329429;0.346976;0.319519;0.322906;0.310029;0.310009;0.303919;0.287761;0.325126;0.332254;0.297548;0.316614;0.425424;0.383020;0.334954;0.332276;0.325416;0.331312;0.307283;0.310392;0.327987;0.306635;0.300169;
probe\\IMG_025_L_5;0.405806;0.384007;0.394585;0.394265;0.383601;0.397532;0.415350;0.401906;0.389797;0.395758;0.394707;0.390409;0.402793;0.395224;0.397794;0.394145;0.450658;0.438892;0.395932;0.376889;0.420759;0.400892;0.387494;0.390823;0.469704;0.404023;0.397780;0.418805;0.405936;0.368154;0.357262;0.388118;0.392699;0.376908;0.387333;0.391543;0.372471;0.371473;0.383530;0.389122;0.401987;0.384535;0.402579;0.411393;0.407474;0.388376;0.386285;0.395158;0.449123;0.400801;0.417426;0.404632;0.394881;0.399794;0.414953;0.412107;0.382049;0.403067;0.396836;0.383196;0.383633;0.402302;0.377755;0.388528;0.415626;0.390814;0.392549;0.424331;0.390715;0.391168;0.393107;0.387868;0.391560;0.422531;0.379104;0.399165;0.382259;0.393534;0.408569;0.391748;0.397586;0.411027;0.387983;0.390791;0.420235;0.390713;0.395706;0.400642;0.372503;0.362300;0.376837;0.388401;0.387236;0.412551;0.377588;0.354004;0.411620;0.392868;0.398139;0.404029;0.426665;0.419094;0.388024;0.384924;0.393200;0.411597;0.383265;0.406662;0.384608;0.390992;0.379796;0.401096;0.409188;0.406309;0.391087;0.418366;0.399540;0.371701;0.406019;0.387610;0.410832;0.391070;0.400873;0.393204;0.413302;0.399155;0.415414;0.425715;0.375350;0.404622;0.385970;0.397803;0.417739;0.412726;0.402523;0.387445;0.389045;0.398764;0.395473;0.411534;0.356085;0.405907;0.374881;0.401002;0.398383;0.408491;0.417669;0.404682;0.416347;0.406751;0.381456;0.401235;0.425233;
probe\\IMG_025_R_2;0.396319;0.384005;0.382886;0.383594;0.391606;0.403720;0.386644;0.395281;0.403180;0.387574;0.376719;0.410228;0.384384;0.365028;0.376691;0.386249;0.462263;0.422556;0.366718;0.375000;0.386388;0.371631;0.384228;0.412894;0.470545;0.384881;0.380451;0.407873;0.400241;0.375229;0.355976;0.372316;0.349726;0.391608;0.369605;0.405082;0.356490;0.360048;0.385443;0.394470;0.360384;0.383712;0.389356;0.381623;0.384261;0.374546;0.393930;0.399490;0.445415;0.408220;0.409655;0.383081;0.380683;0.389657;0.410679;0.401709;0.364694;0.371656;0.398546;0.385916;0.394514;0.380883;0.391098;0.411479;0.405488;0.391553;0.388377;0.417863;0.377191;0.370620;0.391176;0.371461;0.400630;0.388098;0.351238;0.390611;0.372824;0.415846;0.384409;0.376800;0.389040;0.374377;0.370298;0.371062;0.384106;0.380082;0.405699;0.402709;0.366148;0.378263;0.369623;0.392882;0.355420;0.392187;0.374239;0.370103;0.398555;0.375766;0.371330;0.372683;0.370028;0.415267;0.379014;0.387839;0.377103;0.412924;0.397035;0.389532;0.373753;0.383382;0.379310;0.381681;0.377754;0.384493;0.391248;0.391131;0.399941;0.385766;0.398011;0.379444;0.378850;0.378904;0.384463;0.395415;0.406893;0.396369;0.404522;0.392607;0.382341;0.405026;0.357334;0.371863;0.368775;0.388696;0.421315;0.384299;0.376079;0.366294;0.386039;0.390090;0.386112;0.370752;0.348383;0.403030;0.368388;0.403631;0.428177;0.404030;0.401030;0.379789;0.378096;0.391307;0.381184;
